posX,posY,MAC,frequency,posXY,ap_x,ap_y,dist,avg_RSSI,avg_diffMAX
33,3,00:14:bf:b1:97:8d,2.442,"33, 3",33.5,9.3,6.319810123729985,51.48064085447263,41.51935914552737
33,3,00:14:bf:b1:97:90,2.427,"33, 3",1,14,33.83784863137726,79.35360678925035,13.646393210749647
33,3,00:0f:a3:39:e1:c0,2.462,"33, 3",7.5,6.3,25.712642804659346,60.89192263936291,32.10807736063709
33,3,00:14:bf:3b:c7:c6,2.432,"33, 3",12.8,-2.8,21.01618423977102,66.73756906077348,26.26243093922652
33,3,00:14:bf:b1:97:8a,2.4370000000000003,"33, 3",2.5,-0.8,30.73580973392437,65.74605263157895,27.253947368421052
14,7,00:14:bf:3b:c7:c6,2.432,"14, 7",12.8,-2.8,9.873196037757987,52.13869625520111,40.86130374479889
14,7,00:0f:a3:39:e1:c0,2.462,"14, 7",7.5,6.3,6.5375836514724615,50.20780711825488,42.79219288174512
14,7,00:14:bf:b1:97:8d,2.442,"14, 7",33.5,9.3,19.635172522796942,47.61232876712329,45.38767123287671
14,7,00:14:bf:b1:97:8a,2.4370000000000003,"14, 7",2.5,-0.8,13.895682782792647,56.309933774834434,36.690066225165566
14,7,00:14:bf:b1:97:90,2.427,"14, 7",1,14,14.7648230602334,69.28787878787878,23.71212121212121
14,7,00:14:bf:b1:97:81,2.422,"14, 7",33.5,2.8,19.947180251855148,58.19047619047619,34.80952380952381
15,7,00:14:bf:3b:c7:c6,2.432,"15, 7",12.8,-2.8,10.043903623591778,53.77279102384292,39.22720897615708
15,7,00:14:bf:b1:97:8a,2.4370000000000003,"15, 7",2.5,-0.8,14.733974345029925,59.17601043024772,33.82398956975228
15,7,00:14:bf:b1:97:8d,2.442,"15, 7",33.5,9.3,18.64242473499625,50.160442600276625,42.839557399723375
15,7,00:0f:a3:39:e1:c0,2.462,"15, 7",7.5,6.3,7.532595834106593,50.88610478359909,42.11389521640091
15,7,00:14:bf:b1:97:81,2.422,"15, 7",33.5,2.8,18.97076698502198,58.573170731707314,34.426829268292686
15,7,00:14:bf:b1:97:90,2.427,"15, 7",1,14,15.652475842498529,72.52653631284916,20.473463687150836
16,7,00:14:bf:3b:c7:c6,2.432,"16, 7",12.8,-2.8,10.309219175087899,54.76406035665295,38.23593964334705
16,7,00:14:bf:b1:97:81,2.422,"16, 7",33.5,2.8,17.996944185055415,55.24895688456189,37.75104311543811
16,7,00:14:bf:b1:97:8d,2.442,"16, 7",33.5,9.3,17.650495743746124,50.59178082191781,42.40821917808219
16,7,00:14:bf:b1:97:8a,2.4370000000000003,"16, 7",2.5,-0.8,15.591343752223539,58.94125159642401,34.05874840357599
16,7,00:0f:a3:39:e1:c0,2.462,"16, 7",7.5,6.3,8.528774824088158,52.22374429223744,40.77625570776256
16,7,00:14:bf:b1:97:90,2.427,"16, 7",1,14,16.55294535724685,72.33424657534246,20.665753424657535
17,7,00:0f:a3:39:e1:c0,2.462,"17, 7",7.5,6.3,9.525754563287887,52.721778791334096,40.278221208665904
17,7,00:14:bf:b1:97:8d,2.442,"17, 7",33.5,9.3,16.659531806146294,45.209827357237714,47.790172642762286
17,7,00:14:bf:3b:c7:c6,2.432,"17, 7",12.8,-2.8,10.662082348209472,57.744475138121544,35.255524861878456
17,7,00:14:bf:b1:97:81,2.422,"17, 7",33.5,2.8,17.026156348395254,56.21224489795918,36.78775510204082
17,7,00:14:bf:b1:97:8a,2.4370000000000003,"17, 7",2.5,-0.8,16.464810961562844,57.93677419354839,35.06322580645161
17,7,00:14:bf:b1:97:90,2.427,"17, 7",1,14,17.46424919657298,72.23863636363636,20.761363636363637
18,7,00:14:bf:b1:97:8d,2.442,"18, 7",33.5,9.3,15.669716015295235,48.483783783783785,44.516216216216215
18,7,00:0f:a3:39:e1:c0,2.462,"18, 7",7.5,6.3,10.523307464861036,51.88369441277081,41.11630558722919
18,7,00:14:bf:3b:c7:c6,2.432,"18, 7",12.8,-2.8,11.09414259868693,60.43448275862069,32.56551724137931
18,7,00:14:bf:b1:97:81,2.422,"18, 7",33.5,2.8,16.058953888718904,59.11764705882353,33.88235294117647
18,7,00:14:bf:b1:97:8a,2.4370000000000003,"18, 7",2.5,-0.8,17.35194513592064,60.7890625,32.2109375
18,7,00:14:bf:b1:97:90,2.427,"18, 7",1,14,18.384776310850235,71.53675450762829,21.463245492371705
19,7,00:14:bf:b1:97:8d,2.442,"19, 7",33.5,9.3,14.681280598094977,49.96326530612245,43.03673469387755
19,7,00:0f:a3:39:e1:c0,2.462,"19, 7",7.5,6.3,11.52128465059344,52.71931818181818,40.28068181818182
19,7,00:14:bf:b1:97:8a,2.4370000000000003,"19, 7",2.5,-0.8,18.250753409106157,57.3921568627451,35.6078431372549
19,7,00:14:bf:b1:97:81,2.422,"19, 7",33.5,2.8,15.09602596712128,57.903818953323906,35.096181046676094
19,7,00:14:bf:b1:97:90,2.427,"19, 7",1,14,19.313207915827967,72.59066666666666,20.409333333333333
19,7,00:14:bf:3b:c7:c6,2.432,"19, 7",12.8,-2.8,11.59655121145938,60.45960264900662,32.54039735099338
20,7,00:14:bf:b1:97:8d,2.442,"20, 7",33.5,9.3,13.694524453225823,48.1619812583668,44.8380187416332
20,7,00:0f:a3:39:e1:c0,2.462,"20, 7",7.5,6.3,12.519584657647394,54.692132269099204,38.307867730900796
20,7,00:14:bf:b1:97:8a,2.4370000000000003,"20, 7",2.5,-0.8,19.159592897553956,62.05006765899865,30.949932341001354
20,7,00:14:bf:b1:97:81,2.422,"20, 7",33.5,2.8,14.138246001537814,55.48811188811189,37.51188811188811
20,7,00:14:bf:b1:97:90,2.427,"20, 7",1,14,20.248456731316587,72.68102288021534,20.318977119784655
20,7,00:14:bf:3b:c7:c6,2.432,"20, 7",12.8,-2.8,12.160592090848208,60.909326424870464,32.090673575129536
14,8,00:14:bf:3b:c7:c6,2.432,"14, 8",12.8,-2.8,10.8664621657649,47.76701570680628,45.23298429319372
14,8,00:14:bf:b1:97:8a,2.4370000000000003,"14, 8",2.5,-0.8,14.480676779764128,57.28964613368283,35.71035386631717
14,8,00:0f:a3:39:e1:c0,2.462,"14, 8",7.5,6.3,6.71863081289633,50.97952218430034,42.02047781569966
14,8,00:14:bf:b1:97:8d,2.442,"14, 8",33.5,9.3,19.543285291884782,52.41525423728814,40.58474576271186
14,8,00:14:bf:b1:97:90,2.427,"14, 8",1,14,14.317821063276353,68.98697539797395,24.01302460202605
14,8,00:14:bf:b1:97:81,2.422,"14, 8",33.5,2.8,20.18142710513803,57.7540500736377,35.2459499263623
15,8,00:0f:a3:39:e1:c0,2.462,"15, 8",7.5,6.3,7.690253571892152,50.18295454545454,42.81704545454546
15,8,00:14:bf:3b:c7:c6,2.432,"15, 8",12.8,-2.8,11.021796586763884,53.322281167108756,39.677718832891244
15,8,00:14:bf:b1:97:81,2.422,"15, 8",33.5,2.8,19.216919628285904,58.76865671641791,34.23134328358209
15,8,00:14:bf:b1:97:8d,2.442,"15, 8",33.5,9.3,18.545619428857048,50.74900924702774,42.25099075297226
15,8,00:14:bf:b1:97:8a,2.4370000000000003,"15, 8",2.5,-0.8,15.286922515666781,56.0125,36.9875
15,8,00:14:bf:b1:97:90,2.427,"15, 8",1,14,15.231546211727817,70.30929264909848,22.690707350901526
16,8,00:0f:a3:39:e1:c0,2.462,"16, 8",7.5,6.3,8.668333173107735,53.54659090909091,39.45340909090909
16,8,00:14:bf:b1:97:8d,2.442,"16, 8",33.5,9.3,17.54821928287882,50.96675900277008,42.03324099722992
16,8,00:14:bf:b1:97:81,2.422,"16, 8",33.5,2.8,18.256231812726305,58.870866141732286,34.129133858267714
16,8,00:14:bf:b1:97:8a,2.4370000000000003,"16, 8",2.5,-0.8,16.114899937635357,57.52423469387755,35.47576530612245
16,8,00:14:bf:b1:97:90,2.427,"16, 8",1,14,16.15549442140351,73.52544910179641,19.474550898203592
16,8,00:14:bf:3b:c7:c6,2.432,"16, 8",12.8,-2.8,11.26410227226298,52.735849056603776,40.264150943396224
17,8,00:0f:a3:39:e1:c0,2.462,"17, 8",7.5,6.3,9.65090669315583,53.564772727272725,39.435227272727275
17,8,00:14:bf:b1:97:8d,2.442,"17, 8",33.5,9.3,16.55113289173886,51.113543091655266,41.886456908344734
17,8,00:14:bf:3b:c7:c6,2.432,"17, 8",12.8,-2.8,11.58792474949678,54.95735900962861,38.04264099037139
17,8,00:14:bf:b1:97:8a,2.4370000000000003,"17, 8",2.5,-0.8,16.961426826773742,59.343582887700535,33.656417112299465
17,8,00:14:bf:b1:97:81,2.422,"17, 8",33.5,2.8,17.3,54.95314787701318,38.04685212298682
17,8,00:14:bf:b1:97:90,2.427,"17, 8",1,14,17.08800749063506,74.36865021770681,18.631349782293178
18,8,00:0f:a3:39:e1:c0,2.462,"18, 8",7.5,6.3,10.636728820459794,52.21931818181818,40.78068181818182
18,8,00:14:bf:3b:c7:c6,2.432,"18, 8",12.8,-2.8,11.986659251017358,59.33419023136247,33.66580976863753
18,8,00:14:bf:b1:97:81,2.422,"18, 8",33.5,2.8,16.349006085998013,59.132581100141046,33.867418899858954
18,8,00:14:bf:b1:97:90,2.427,"18, 8",1,14,18.027756377319946,75.51553672316385,17.48446327683616
18,8,00:14:bf:b1:97:8d,2.442,"18, 8",33.5,9.3,15.554420593516172,51.12321660181583,41.87678339818417
18,8,00:14:bf:b1:97:8a,2.4370000000000003,"18, 8",2.5,-0.8,17.823860412379805,60.285012285012286,32.714987714987714
19,8,00:14:bf:b1:97:8d,2.442,"19, 8",33.5,9.3,14.558159224297555,50.14819944598338,42.85180055401662
19,8,00:14:bf:3b:c7:c6,2.432,"19, 8",12.8,-2.8,12.453112060846477,58.6063829787234,34.3936170212766
19,8,00:14:bf:b1:97:81,2.422,"19, 8",33.5,2.8,15.4042202009709,55.733333333333334,37.266666666666666
19,8,00:14:bf:b1:97:8a,2.4370000000000003,"19, 8",2.5,-0.8,18.7,60.467362924281986,32.532637075718014
19,8,00:14:bf:b1:97:90,2.427,"19, 8",1,14,18.973665961010276,72.49281609195403,20.507183908045977
19,8,00:0f:a3:39:e1:c0,2.462,"19, 8",7.5,6.3,11.624973118248489,52.99657924743443,40.00342075256557
20,8,00:14:bf:b1:97:8a,2.4370000000000003,"20, 8",2.5,-0.8,19.58800653461194,63.64940239043825,29.350597609561753
20,8,00:14:bf:b1:97:8d,2.442,"20, 8",33.5,9.3,13.56244815658294,49.01925722145805,43.98074277854195
20,8,00:0f:a3:39:e1:c0,2.462,"20, 8",7.5,6.3,12.615070352558481,53.51590909090909,39.48409090909091
20,8,00:14:bf:3b:c7:c6,2.432,"20, 8",12.8,-2.8,12.979984591670362,59.11772665764547,33.88227334235453
20,8,00:14:bf:b1:97:81,2.422,"20, 8",33.5,2.8,14.466858677681206,54.49145299145299,38.50854700854701
20,8,00:14:bf:b1:97:90,2.427,"20, 8",1,14,19.924858845171276,72.83748169838945,20.162518301610543
